,image_path,text,valid
2307,BULAC_MS_ARA_1977_0128_l_a-8_flat.png,بن ناخور بن اسرع بن ارغو بن فالع بن عابر بن ارفخشد بن سام بن لامك بن توشلح بن اخنوخ بن ياود,True
2308,BULAC_MS_ARA_1977_0128_l_a-9_flat.png,بن مهلايل بن قينان بن انوش بن شيت بن ءادم صلى الله عليه وعلى جميع النبيين والمرسلين صلاة وسلاما,True
2309,BULAC_MS_ARA_1977_0128_l_b-1_flat.png,باضدادها,True
2310,BULAC_MS_ARA_1977_0128_l_b-2_flat.png,جابر,True
2311,BULAC_MS_ARA_1977_0131_l_a-10_flat.png,نية وغير ذلك وتعلم اللسان السريانى في سبعة عشر ليلة اول من اشكل المصاحف الخليل بن احمد البصرى,True
2312,BULAC_MS_ARA_1977_0131_l_a-11_flat.png,واول من خمس القرءان وعشره الحجاج بن يوسف وقيل ان المامون جدد تخميسه وتعشيره  وتحزيبه ونقض ما,True
2313,BULAC_MS_ARA_1977_0131_l_a-12_flat.png,عمل الحجاج لكونه غير مامون على دين الله ولو يكن قدرة في الدين ولاكنه كان قدوة في اللغة والمنطق والعربية,True
2314,BULAC_MS_ARA_1977_0131_l_a-13_flat.png,واول من وضع علم العربية وقواعد النحو امير المومنين علي بن ابى طالب رضي الله عنه وهو الذي املا على في الاسود,True
2315,BULAC_MS_ARA_1977_0131_l_a-14_flat.png,الدولى الكلام كله لا يخرج عن ثلاث اسم وفعل وحرف جاء لمعنى وعن الاسود نقله ميمون وعنبسة وعبد الله بن,True
2316,BULAC_MS_ARA_1977_0131_l_a-15_flat.png,ابى اسحاق وغيرهم وسبه ان اعرابى قدم المدينة في زمان عمر بن الخطاب رضي الله عنه ليقرا بعض القرءان فقرا ان الله,True
2317,BULAC_MS_ARA_1977_0131_l_a-16_flat.png,برىء من المشركين ورسوله  بكسر الام بكسر الام فسمعه رجل فقال اتبرا من المشركين ومن الرسول ثم حمله الى عمر,True
2318,BULAC_MS_ARA_1977_0131_l_a-17_flat.png,بن الخطاب فامر عمر بالنداء ان الا من يدرى اللغة ثم امر الاسود ان يضع كتاب  النحو باملاء على,True
2319,BULAC_MS_ARA_1977_0131_l_a-18_flat.png,رضي الله عنه فقال ابو الاسود عز وجه الله ان يتبرا من رسول ثم نقطوا المصاحف ووضعوا العربية عملا على,True
2320,BULAC_MS_ARA_1977_0131_l_a-19_flat.png,قول رسول الله صلى الله عليه وسلم اعربوا القرءان والتسموا غر ايبه فان الله تعلى يحب ان يعرب وقال بن عباس,True
2321,BULAC_MS_ARA_1977_0131_l_a-1_flat.png,القرءان عند نزوله على,True
2322,BULAC_MS_ARA_1977_0131_l_a-20_flat.png,قلت يا رسول الله اي علم القرءان افضل قال عربيته بالتمسوها في معاونيه رحم الله امرؤا صلح من لسانه ولكل,True
2323,BULAC_MS_ARA_1977_0131_l_a-21_flat.png,شىء حلية وحليت القرءان الصوت الحسن فكان عمر رضي الله عنه يحض على ذلك ويقول اقرءوا واعربوه قبل ان,True
2324,BULAC_MS_ARA_1977_0131_l_a-22_flat.png,ياتى اقوام يلكونه بالسنتهم لوك البقر قال صلى الله عليه وسلم من كان في ثمانية ءاية الا وجد قبره روضة من رياض,True
2325,BULAC_MS_ARA_1977_0131_l_a-23_flat.png,الجنة ولا ينبقى لحامل القرءان ان يلهوا مع من يلهوا ولا يجهل مع من يجهل لان حامل القرءان حامل راية الا,True
2326,BULAC_MS_ARA_1977_0131_l_a-24_flat.png,سلام ومن اوتى رفع القرءان اوتى ربع النبوءة ومن اوتى نصف القرءان فقد اوتى نصف النبوءة ومن اوتى,True
2327,BULAC_MS_ARA_1977_0131_l_a-25_flat.png,القرءان كله اوتى النبوءة كلها الا انه لا يوحى اليه قال الروات ولما بويع ابو بكر الصديق رضي الله عنه,True
2328,BULAC_MS_ARA_1977_0131_l_a-26_flat.png,استقامت له الامارة بعد ان كان الناس يعرجون قال بعض الشعراء والله المستعان والسلام,True
2329,BULAC_MS_ARA_1977_0131_l_a-27_flat.png,شكرا لمن هو بالثنا حقيق فضا وبويع الصديق بعدما زلت بسعد نعله ورجا رجاء دوله المعتوق,True
2330,BULAC_MS_ARA_1977_0131_l_a-28_flat.png,حفت به الانصار عاصب راسه فاتاهم الصديق والفاروق وابى عبيدة والزبير  لقربهم نفس المؤيد بالبقاء تتوق,True
2331,BULAC_MS_ARA_1977_0131_l_a-29_flat.png,وكما يقال له على والرضا وعلي واوليهم بذلك عتيق فدعت قريش باصمه فاجابها ان النبوءة واسمه الموتوق,True
2332,BULAC_MS_ARA_1977_0131_l_a-2_flat.png,ومن زيد بن ثابت,True
2333,BULAC_MS_ARA_1977_0131_l_a-30_flat.png,لمن الخلافة في قريش ما لكم فيها ورب محمد فريق ذكرهنا الذين توقفوا عن بيعة ابى بكر ثم اتفعوا عليه,True
2334,BULAC_MS_ARA_1977_0131_l_a-31_flat.png,كلهم ولم يزل يقاتل كل من ارتد بعد رسول الله صلى الله عليه وسلم لم يدع في دين الله ولا ملة رسوله خللا ولا دخلا,True
2335,BULAC_MS_ARA_1977_0131_l_a-32_flat.png,قاتل اولا مسيلمة الكذاب ومن معه ثم قاتل الاسود العبسى الكذاب بصنعاء اليمن ثم اخذ يجاهد في سبيل,True
2336,BULAC_MS_ARA_1977_0131_l_a-33_flat.png,الله فلولا ان خلافته كانت قصيرة لكان من فعله العجب قال اهل التاريخ غزوة ابى بكر كلها اثنان وثمانون,True
2337,BULAC_MS_ARA_1977_0131_l_a-3_flat.png,وضعوه فكان زيد بن ثابت هو الذي كتب القرءان عند نزوله على رسول الله صلى الله عليه وسلم وهو الذي جمعه لا في بكر,True
2338,BULAC_MS_ARA_1977_0131_l_a-4_flat.png,وهو الذي تسخة لعثمان رضى الله جميعهم ولم يكن في كتاب الوحى اثبت من زيد رضي الله عنه وقد كان عبد الله بن ابى,True
2339,BULAC_MS_ARA_1977_0131_l_a-5_flat.png,سرح من كتاب الوحى عن رسول الله عليه وسلم فانزل الله تعلى انا انشدناه خلقات اخر فخظر في قلبه قتبارك,True
2340,BULAC_MS_ARA_1977_0131_l_a-6_flat.png,الله احسن الخالقين فقال له رسول الله اكتب فتبارك الله احسن الخالقين فرما القلم من يده ورتدّ كابرا,True
2341,BULAC_MS_ARA_1977_0131_l_a-7_flat.png,وقال انما يكتب محمد ما شاء فسبحان من يهدى من يشاء ويضل من يشاء واما زيد رضي الله عنه فكان ءاية من ءايات,True
2342,BULAC_MS_ARA_1977_0131_l_a-8_flat.png,الله حفظ القرءان على عهد رسول الله صلى الله عليه وسلم وحفظ ساير اللغات فكانت الرسايل تاتى لرسول,True
2343,BULAC_MS_ARA_1977_0131_l_a-9_flat.png,الله صلى الله عليه وسلم فيجاوبها يترجم عن رسول الله صلى الله عليه وسلم بالقبطية والفارسية والرومية والسريا,True
2344,BULAC_MS_ARA_1977_0131_l_b-1_flat.png,قف على من كتب,True
2345,BULAC_MS_ARA_1977_0131_l_b-2_flat.png,رسول الله صلى الله عليه وسلم,True
2346,BULAC_MS_ARA_1977_0132_l_a-10_flat.png,عتاب بن اسيد وجعل رزقهُ من بيت المال كل يوم درهما واحدا فلما انصرف رسول الله صلى الله عليه وسلم راجعا الى,True
2347,BULAC_MS_ARA_1977_0132_l_a-11_flat.png,المدينة خطب عتاب الناس بمكة وقال لهم في خطبته ايها الناس ان رسول الله صلى الله عليه وسلم رزقنى من بيت المال,True
2348,BULAC_MS_ARA_1977_0132_l_a-12_flat.png,كل يوم درهما واحدا ولست بزايد عليه فاجاع الله كبد من اجاع على درهم فلما استخلف ابا بكر بعد رسول الله صلى,True
2349,BULAC_MS_ARA_1977_0132_l_a-13_flat.png,الله عليه وسلم كان ابو بكر رضي الله ينطلق الى السوق بسلعته ولا ياخذ من بيت المال شيئا فقيب له يا ابا بكر,True
2350,BULAC_MS_ARA_1977_0132_l_a-14_flat.png,انك قد قلدت امر الخلق فلا يمكنك الفراغ الى البيع والشراء مع وضايف المسلمين فيقول لهم قوت عيالى,True
2351,BULAC_MS_ARA_1977_0132_l_a-15_flat.png,واكد علىّ من كل شيء فجعل له الصحابة من بيت المال درهما كما فعل رسول الله عليه وسلم ان يترك البيع والشراء,True
2352,BULAC_MS_ARA_1977_0132_l_a-16_flat.png,يشتغل بوضايف المسلمين فلما عملوا له ذلك القى ماله في بيت المال فلما توفى رحمه الله حسبوا ما وضع فو,True
2353,BULAC_MS_ARA_1977_0132_l_a-17_flat.png,جدوا اكثر من الذي اكل من بيت المال فلما ولى عمر رضي الله عنه كان عياله اكثر من عيال ابى بكر فزادوه درهما ءاخر فلما كان,True
2354,BULAC_MS_ARA_1977_0132_l_a-18_flat.png,عند موته اوصا ابنه عب الله ان يقضى عنه دينه من ماله لا من بيت المال فان عجز ماله عن دينه سال الناس حتى يقضيه,True
2355,BULAC_MS_ARA_1977_0132_l_a-19_flat.png,كله ولما ولى عثمان رضي الله عنه لم ياكل من بيت المال شيئا لانه كان موسرا ولما وَلَّا علي رضي الله عنه اخرج,True
2356,BULAC_MS_ARA_1977_0132_l_a-1_flat.png,غزوة حضر مع رسول الله صلى الله عليه وسلم مشاهدته كلها وهى تسعة وعشرون غزوة وثلاثة وخمسين في خلافته,True
2357,BULAC_MS_ARA_1977_0132_l_a-20_flat.png,سيفه ليبيعه في نفقة عياله فره عليه رجل واعطاه ما لا ولم يمس مال المسلمين قط وعمر بن الخطاب اول من تسمى بامير,True
2358,BULAC_MS_ARA_1977_0132_l_a-21_flat.png,المومنين وكان رضي الله عنه في خلافته يحرض المدينة طول ليلت واحدة ويطوف على صور البلد وجميع الاسواق الديار,True
2359,BULAC_MS_ARA_1977_0132_l_a-22_flat.png,وله في ذلك اخبار عجيبة وتواريخ عظيمة بل غريبة منها انه رءاه رجل في اليل وهو يدخل لبعض الديار في خفية فعلم تلك,True
2360,BULAC_MS_ARA_1977_0132_l_a-23_flat.png,الدار ثم اتاها بالنهار فجد فيها عجوزا عميا مريضة فسالها من الذي يتكفلك قالت رجل من اهل الخير ياتينى كل ليلة,True
2361,BULAC_MS_ARA_1977_0132_l_a-24_flat.png,بقوتى ونصف شئونى وينصرف فعلم امير المومنين رضي الله عنه ومن ذلك انه مر بدار بكاء صبيان لا يفتر فدق الباب,True
2362,BULAC_MS_ARA_1977_0132_l_a-25_flat.png,وقال ما هذا الصبيان فقالت له امراة من داخل الدار والله ما بهم غير شدة الجوع فانطلق الى منزله واتى بدقيق ووسمن,True
2363,BULAC_MS_ARA_1977_0132_l_a-26_flat.png,ودق الباب وقال لها خذي واضع لهم ما ياكلون فقالت انى مريضة لا نقدر على القيام فاستاذنها ودخل وصنع لهم ما اكلوا,True
2364,BULAC_MS_ARA_1977_0132_l_a-27_flat.png,بيده واطعمهم حتى شبعوا ثم صار يمشى على يده وركبتيه ويقول لهم هاكذا ايمشى السبع وهو يضحكون ثم قال اللهم,True
2365,BULAC_MS_ARA_1977_0132_l_a-28_flat.png,انى وجدتهم بيكون وقد تركنهم يضحكون اللهم ان كنت تعلم انى لم افعل ذلك الا ابتغاء وجهك فاغفر لي ثم انصرف,True
2366,BULAC_MS_ARA_1977_0132_l_a-29_flat.png,ومن ذلك انه رضي الله عنه خرج ذات ليلت يعس ويطوف في ازقة المدينة باليل فسمع صوتا منكرا في بعض الديار فلم يرى,True
2367,BULAC_MS_ARA_1977_0132_l_a-2_flat.png,وكانت خلافته سنتان وثلاثة اشهر وعشرة ايام وَلَمَّا مرض رضي الله عنه قيل له تطبب فابى وسلم الامر لله,True
2368,BULAC_MS_ARA_1977_0132_l_a-30_flat.png,كيف يصنع فتسوّر الحايط ودخل الدار فوجد رجلا وعنده خمر وامراة وهو يشرب ويغنى فلم يكن الا ان وقف على راسه,True
2369,BULAC_MS_ARA_1977_0132_l_a-31_flat.png,عمر رضي الله عنه وسيفه في يده وقال اي عدو الله اظننت ان الله تعلى يسترك منى على عصيانه فقال يا امير المومنين لا تعجل,True
2370,BULAC_MS_ARA_1977_0132_l_a-3_flat.png,متى توفى رضي الله رثاه حسان اذا ذكرت شجوا من اخى ثقة فاذكر هديت ابا بكر وما فعلا,True
2371,BULAC_MS_ARA_1977_0132_l_a-4_flat.png,خير الصحاجة الصحابة اتقاها واعدلها بعد النبىء واوفاها بما عملا الثانى الثالث المحمود سيدته,True
2372,BULAC_MS_ARA_1977_0132_l_a-5_flat.png,واول الناس من صدق الرسلا وثانى اثنين في الغار المنيف وقد طاف العدو وبهم اذا صعدوا الجبلا,True
2373,BULAC_MS_ARA_1977_0132_l_a-6_flat.png,وكان صحب رسول الله قد علموا ان ليس في الخلق من يعدل به رجلا وبويع عمر بن الخطاب رضي الله عنه بوصية,True
2374,BULAC_MS_ARA_1977_0132_l_a-7_flat.png,ابى بكر للناس وولم يكن في العباد ازهر منه في ايام خلافته في الدنيا يقنع بالعيش الخشن واللباس الرّثيث حتى انه يصعد,True
2375,BULAC_MS_ARA_1977_0132_l_a-8_flat.png,المنبر وعليه مرقعة وفيها عشر رقعات احدا هنّ بين كتفيه من حلد ولم يمد يده لبيت مال المسلمين اكثر مما رتب,True
2376,BULAC_MS_ARA_1977_0132_l_a-9_flat.png,له وذلك انه كان كثير العيال وكان رسول الله صلى الله عليه وسلم عند فتح مكة لما اراد الانصراف الى المدينة ولا مكة,True
2377,BULAC_MS_ARA_1977_0132_l_b-1_flat.png,علىّ,True
2378,BULAC_MS_ARA_1977_0132_l_b-2_flat.png,قف,True
2379,BULAC_MS_ARA_1977_0132_l_b-3_flat.png,على غزوة ابى بكر كلها اثنان,True
2380,BULAC_MS_ARA_1977_0132_l_b-4_flat.png,وثمانون غزوة,True
2381,BULAC_MS_ARA_1977_0132_l_b-5_flat.png,قف على خلافته سنتان وثلاثة,True
2382,BULAC_MS_ARA_1977_0132_l_b-6_flat.png,اشهر وعشرة ايما,True
2383,BULAC_MS_ARA_1977_0134_l_a-10_flat.png,النباتات الا الثلاثون نوعا التي انزلت مع ءادم حين نزل وهى عشرة انواع يوكل ظاهرها وباطنها وعشرة,True
2384,BULAC_MS_ARA_1977_0134_l_a-11_flat.png,انواع يوكل طاهرها ويرمى باطنها وعشرة انواع يوكل باطنها ويرمى ظاهرها وما عدا ذلك صار غابيا وخشبا,True
2385,BULAC_MS_ARA_1977_0134_l_a-12_flat.png,ياكله السوس قال الله العظيم يكاد السموت يتفطرن منه وتنشق الارض وتخر الجبال هذا ان دعوا للرحمان,True
2386,BULAC_MS_ARA_1977_0134_l_a-13_flat.png,ولدا واكثر ما ظهر الجدري ومراير الشجر عام الفيل وما استفتحت الفرس اوتى عمر رضي الله عنه بقلنسوة كسرى,True
2387,BULAC_MS_ARA_1977_0134_l_a-14_flat.png,وقيل له يا امير المومنين ان لها سرا عجيبا لم يضعها مريض على راسه الا برئ فقال عمر تعلى الله ان يكون له شريك افتشوها,True
2388,BULAC_MS_ARA_1977_0134_l_a-15_flat.png,فشقوها حتى لم يدعوا منها موضعا فوجدوا فيها قرطاسا مكتوب بالعربية في اصغر ما يكون وفيه مكتوب شهد,True
2389,BULAC_MS_ARA_1977_0134_l_a-16_flat.png,الله انه لا اله الا هو والملايكة واولو العلم قايما بالقسط لا اله الا هو والعزيز الحكيم لا اله لا الله ءادم صفى الله لا اله,True
2390,BULAC_MS_ARA_1977_0134_l_a-17_flat.png,الا الله نوح نجي الله لا اله الا الله ابراهيم خليل الله لا اله الا الله موسى كليم الله لا الهه الا الله عيسى روح الله لا اله,True
2391,BULAC_MS_ARA_1977_0134_l_a-18_flat.png,الا الله محمد رسول الله اسكن ايها الوجع كما سكن عرش الرحمان على الماء بحق الذي له سكن في اليل والنهار وهو,True
2392,BULAC_MS_ARA_1977_0134_l_a-19_flat.png,السميع العليم وكان رسول الله صلى الله عليه وسلم يقول لا تظهر الفتن ما دام عمر حيا وقد كان عمر مع رسول الله,True
2393,BULAC_MS_ARA_1977_0134_l_a-1_flat.png,نوح في قومه الف خمسين عاما ما نفذت فضايل عمر لحسنة من حسنات ابى لكر فكان صلى الله عليه وسلم يقول لقد,True
2394,BULAC_MS_ARA_1977_0134_l_a-20_flat.png,صلى الله عليه وسلم في بعض مغازيه فعطش الناس فقال عمر يا رسول الله ادعوا الله لنا ان يسقينا من عنده فدعا رسول,True
2395,BULAC_MS_ARA_1977_0134_l_a-21_flat.png,الله صلى الله عليه وسلم فجاءت سحابة حتى روى الناس كلهم وسقوا واقلعت وكتب عمر الى ابى موسى الاشعري من ذوي,True
2396,BULAC_MS_ARA_1977_0134_l_a-22_flat.png,الغرابات ان يتزاوروا ولا يتجاوروا لان بعد الديار يوجب المحاب وقربها يوجب التحاسد ما اضيف شىء الى شىء,True
2397,BULAC_MS_ARA_1977_0134_l_a-23_flat.png,احسن من علم الى حلم او عفو الى مُقدرة ودخل عمر يوما على رسول الله صلى الله عليه وسلم متكئا على حصير قد اثر,True
2398,BULAC_MS_ARA_1977_0134_l_a-24_flat.png,له في جنبه فقال يا رسول الله كسرى وقيصر يتنعمان الدنيا وانت لم تتخذ فراشا يحول بينك وبين الارض فقال,True
2399,BULAC_MS_ARA_1977_0134_l_a-25_flat.png,يا عمر اوليك قوم عجلت لهم طيباتهم في حياتهم الدنيا يا عمر ما ترضى ان تكون لهم الدنيا والنا الاخرة يا عمر انما مثلى,True
2400,BULAC_MS_ARA_1977_0134_l_a-26_flat.png,ومثل الدنيا كراكب في يوم صايف استظل تحت شجرة ثم راح وتركها فكان عمر رضي الله عنه لا يبالي بعد ذلك بشىء,True
2401,BULAC_MS_ARA_1977_0134_l_a-27_flat.png,من الدنيا ثم قال صلى الله عليه وسلم يا عمر انه قد اتانى جبريل وقال لى السلام يقرؤك السلام ويقول لك انى اوحيت,True
2402,BULAC_MS_ARA_1977_0134_l_a-28_flat.png,الى الدنيا ان تمرري وتكدري وتشددي على اولياءى ختى يحبوا لقاءى وتسهلى وتوسعى وتطيبى على اعداءى,True
2403,BULAC_MS_ARA_1977_0134_l_a-29_flat.png,حتى يكرهم القاءى فانى قد جعلتك سجنا لاولياءى وحنه لاعداءى من اراد ان يوتيه الله علما من غير تعلم وهدى,True
2404,BULAC_MS_ARA_1977_0134_l_a-2_flat.png,استبشر بإلسْلام عمر اهل السموت واهل الارض وان الحق لينطق على لسانه وان من امتى لمحدثين وان عمر منهم والله ما,True
2405,BULAC_MS_ARA_1977_0134_l_a-30_flat.png,بغير هداية فليزهد في الدنيا يا عمر اذا زهد العبد في الدنيا اورثه الله ثلاث خصال عزا من غير عشيرة وغناء,True
2406,BULAC_MS_ARA_1977_0134_l_a-31_flat.png,من غير مال وعلما من غير تعلم يا عمر ان الله تعلى يجب من خلفه الاصفياء الاخفياء الابرياء الشعثة رءوسهم,True
2407,BULAC_MS_ARA_1977_0134_l_a-3_flat.png,سلك عمر فجا الا سلك الشيطن فجا غيره قال اهل السير كان عمر رضي الله عنه عالما بسياسة الرعية عدلا في كل فضية,True
2408,BULAC_MS_ARA_1977_0134_l_a-4_flat.png,بريئا من الكفر رفيقا بالضعيف رحيما للغريب من رءاه في جيشه ظن انه اقل الناس ولما اوتى بحلة كسرى صار يقلبها,True
2409,BULAC_MS_ARA_1977_0134_l_a-5_flat.png,بعود ويقول ان هذا الذي ادّى هذا الامين فقيل له كنت انت امينا كان الناس امنا وذلك ان عدل السلطان يورث,True
2410,BULAC_MS_ARA_1977_0134_l_a-6_flat.png,الرحمة في قلوب العباد ويظهر الذي كت في جميع البلاد وقد كانت الحشرات في عهد ءادم عليه السلام على ان تتعدا على الناس,True
2411,BULAC_MS_ARA_1977_0134_l_a-7_flat.png,ولا على بعضها بعض حتى قتل قابيل هابيل تهاجرت الوحوش وتعاددت البهايم الحشرات ووقع الاعذاء في جميع,True
2412,BULAC_MS_ARA_1977_0134_l_a-8_flat.png,القلوب وظهر الحسد ووهاج البغى وصار قابيل يرضخ رءوس الحيوانات وهى تزيد نفورا وكانت جميع النباتات,True
2413,BULAC_MS_ARA_1977_0134_l_a-9_flat.png,كلها نفاعة حتى عبدت الاصنام وجعلوا الله شركاء وذلك يزيد فسادا الى ان قيل في عيسى ولدد الله فلم بيقى من,True
2414,BULAC_MS_ARA_1977_0134_l_b-1_flat.png,المغبرة,True
2415,BULAC_MS_ARA_1977_0136_l_a-10_flat.png,بحديث عن رسول الله سمعته منه او وصلك عنه اما انا لم القى رسول الله صلى الله عليه وسلم وانما لقيت اصحابه وانى لا اريد,True
2416,BULAC_MS_ARA_1977_0136_l_a-11_flat.png,ان اكون محدثا ولا قصاصا ولا مفتيا في نفسى شغل عن الناس فقلت اقرا علىّ ءاية من كتاب الله عز وجل حتى اسمعها,True
2417,BULAC_MS_ARA_1977_0136_l_a-12_flat.png,منك واوصينى بوصية حفظها منك فانى اصبك في الله تعلى فاخذ بيدى وقال اعوذ بالله السميع العليم من الشيطان,True
2418,BULAC_MS_ARA_1977_0136_l_a-13_flat.png,الرحيم وما خلقنا السماء والارض وما بينها لاعبين  ما خلقناهما الا بالحق الى قوله العزيز الرحيم ثم صاح صيحة,True
2419,BULAC_MS_ARA_1977_0136_l_a-14_flat.png,ظننت انه يغشى عليه منها ثم قال يا ابن حيّان مات ابوك حيان ويوشك ان تمووت فاما الى الجنة واما الى النار,True
2420,BULAC_MS_ARA_1977_0136_l_a-15_flat.png,ومات ءادم ونوح وابراهيم خليل الرحمان ومات موسى نجى الله ومحمد حبيب الله صلى الله عليه وسلم ومات سليمان,True
2421,BULAC_MS_ARA_1977_0136_l_a-16_flat.png,ويحيى ومات ابو بكر الصديق ومات اخى وصديقى عمر بن الخطاب رضي الله عنه قال هرم فقلت يرحمك الله,True
2422,BULAC_MS_ARA_1977_0136_l_a-17_flat.png,ان عمر لم يمت قال قد نعى اليّ في باطنى في ليلة البارحة وانا وانت في الموتى فعليك بذكر الموت لا يفارق قبلك,True
2423,BULAC_MS_ARA_1977_0136_l_a-18_flat.png,طرفة عين ما بقيت في الدنيا وانصح جميع الناس واياك ان تفارق الجماعة وادعوا الله لى لنفسك ثم قال اللهم,True
2424,BULAC_MS_ARA_1977_0136_l_a-19_flat.png,ان هذا زعم انه يحبنىى فيك وقد زارنى من اجلك فعرفنى وجهه في الجنة وادخله واياى دار الاسلام واحفظه ما دام في الدنيا,True
2425,BULAC_MS_ARA_1977_0136_l_a-1_flat.png,خزوا انتما من هاهنا حتى اخذ انا من هاهنا فولى عمر وعلي في ناحية مكة وساق اويس ابله حتى وافا بها القوم,True
2426,BULAC_MS_ARA_1977_0136_l_a-20_flat.png,وارضيه باليسير منها واجعله لانعمك من الشاكرين واجزيه عنا خيرا ثم قال السلام عليك ورحمة الله وبركاته لا اراك,True
2427,BULAC_MS_ARA_1977_0136_l_a-21_flat.png,بعد اليوم تطلبنى فانى اكره الشهرة واحب الوحدة فلا تسئل عنى احد واعلم انى منك على بال وان لم اراك وترانى وذكرنى,True
2428,BULAC_MS_ARA_1977_0136_l_a-22_flat.png,وادعوا الله لى فانى سا ذكرت وادعوا الله لك ان شاء الله ثم انصرف عنى فاردت ان امشى معه ساعة فابن وتركنى,True
2429,BULAC_MS_ARA_1977_0136_l_a-23_flat.png,باكيا وانصرف فلم ادر اين صار بعد ذلك قال عبد الله بن مسلمة فلما غزونا ادر بيجان خرج معنا اويس رضي الله,True
2430,BULAC_MS_ARA_1977_0136_l_a-24_flat.png,عنه فلما رجعنا مرض في الطريق فحملنه فمات فاردنا دفنه فاذا نحن بقبر محفور وماء مسكوب وكفن وحنوط,True
2431,BULAC_MS_ARA_1977_0136_l_a-25_flat.png,فغسلناه وكفناه وصلينا عليه ودفناه انصرفنا ونحن بارض فقرا قلت لو علّمنا فبره فرجعنا لنعلم القبر فلم,True
2432,BULAC_MS_ARA_1977_0136_l_a-26_flat.png,نجده فتعجبنا من خفايه وميتا رحمه الله تعلى ورضى عنه قال رسول الله صلى الله عليه وسلم اويس القرنى,True
2433,BULAC_MS_ARA_1977_0136_l_a-27_flat.png,خير التابعين قال اصبغ وانما منع اويس من رسول الله صلى الله عليه وسلم بره بأمه وكان يمكث زمانا في بيته,True
2434,BULAC_MS_ARA_1977_0136_l_a-28_flat.png,لانه لم يجد من يخرج به الى الصلاة مع الناس وانما كان في اخلاف رثته ليله ونهاره وكان يقول اللهم من مات,True
2435,BULAC_MS_ARA_1977_0136_l_a-29_flat.png,جوعا او عريا فلا تواخذنى به وربما لم يجد ما يتستر به فيدخل في قطعة حصي بَالية واذا ضره الجوع يقول اللهم,True
2436,BULAC_MS_ARA_1977_0136_l_a-2_flat.png,وخلا عن الراعية واراد الانصراف فتبعه عمر وقال له اين تري قال الكوفة بحيث لا يعرفنى احد ولا اعرف احد الا الله,True
2437,BULAC_MS_ARA_1977_0136_l_a-30_flat.png,انى اعوذ بك من كل كبد جايع ومن سادات التابعين اربعة نفر عبد الله بن الزبير وقيس بن سعد بن عبادة,True
2438,BULAC_MS_ARA_1977_0136_l_a-31_flat.png,والاحنف بن قيس وسريح ابن الحرث الكندي استقضاه عمر رضي الهه عنه على الكوفة لانه كان اعلم الناس بالقضاء,True
2439,BULAC_MS_ARA_1977_0136_l_a-3_flat.png,سبحانه فقال له عمر اكتب لك كتابا الى عاملها واوصيه عليك في خفية فقال لان اكون في غبراء احب الى من الناس,True
2440,BULAC_MS_ARA_1977_0136_l_a-4_flat.png,وودعنه وانصرف قال هرم بن حيان فلما سمعت خبره قدمت الكوفة فاصدا رأيته فوجدته على شاطي,True
2441,BULAC_MS_ARA_1977_0136_l_a-5_flat.png,يتوضا فعرفته بالصفة فقلت السلام عليك ياويس فقال عليك السلام يا هرم بن حيان قال هرم فخنفتنى العبارة,True
2442,BULAC_MS_ARA_1977_0136_l_a-6_flat.png,واخذتنى منه دهشة لما عرفنى من غير سبق معرفة واردت ان اصافحه فبابن فبكيت حتى بكى لبكاءى ثم فان كيف,True
2443,BULAC_MS_ARA_1977_0136_l_a-7_flat.png,انت يا هرم ومن دلّك علىّ فقلت الله فقال اجل الله لا اله الا هو سبحان ربنا كان وعد ربنا لمفعولا فقلت ياويس,True
2444,BULAC_MS_ARA_1977_0136_l_a-8_flat.png,ومن اين عرفتنى وعرفت اسمى واسم ابى قال انبانى العليم الخبير لما علمت نفسىي نفسك عرفت روحى روحك وان,True
2445,BULAC_MS_ARA_1977_0136_l_a-9_flat.png,ارواح المومنين ليعرف بعضهم بعضا كما انهم يتحابون بروح الله وان تات بهم المنازل قال هرم فقلت ياويس حدثنى,True
2446,BULAC_MS_ARA_1977_0136_l_b-1_flat.png,فأقام,True
2447,BULAC_MS_ARA_1977_0137_l_a-10_flat.png,يوم الجمعة فاصبحوا يوم السيت وقد فاض النيل في ليلته ستة عشر ذراعا وقطع الله تلك العادة من تلك ولم يشاهد,True
2448,BULAC_MS_ARA_1977_0137_l_a-11_flat.png,النيل فاض قط مثل ذلك المقدار الا مرتين هذه العدا العادة والاخرى في زمان موسى لما اهلك الله فرعون,True
2449,BULAC_MS_ARA_1977_0137_l_a-12_flat.png,يقول الحمد الله الذي اوفق مراده مرادنا في اشياء كثيرة منها انى قلت يا رسول الله لو اتخذنا من مقام ابراهيم مصلى فانزل الله,True
2450,BULAC_MS_ARA_1977_0137_l_a-13_flat.png,تعلى واتخذوا من مقام ابراهيم مصلى وكسرالخاء هو المشهور من القراءات وقلت يا رسول الله احجب نساؤك فانهن,True
2451,BULAC_MS_ARA_1977_0137_l_a-14_flat.png,يراهن البر والفاجر فانزل الله ءايات الحجاب وقلت يا رسول الله لو صلينا لبيت الله الحرام فانزل الله تعلى فول وجهك شطر,True
2452,BULAC_MS_ARA_1977_0137_l_a-15_flat.png,المسجد الحرام وقال كعب الاحبار وضع الله في الدنيا أربعة انهار من الجنة نهر من عسل وهو النيل ونهر من الخمر وهو,True
